Variable_Name,Data_Type,Type_Precision,Storage_Size,Number_of_Elements,DataType_Size,Number_of_Attributes,Storage_Layout,Fill_Value_Definition,Fill_Value,Min_Value,Max_Value,User_Time,System_Time,Elapsed_Time,CPU_Usage,Energy_Joules,Nano_Seconds,FileSize_in_Folder_Before,FileSize_in_Folder_After,Compressor,Array_Dimension,DM1,DM2,DM3,DM4
f_n4n_n3n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,13.974558,0.05,0.04,0:00.11,93,122,127,55486041,15612417,lz4,4,31,31,82,88
f_n4n_p1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.853919,0.01,0.06,0:00.09,93,126.04,102,55486041,55487804,NONE,4,31,31,82,88
f_n4n_p1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.853919,0.19,0.05,0:00.26,94,112.8,275,55486041,18773027,blosc,4,31,31,82,88
f_n4n_p1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.853919,8.33,0.51,0:08.86,99,1070.88,8875,55486041,14686363,mafisc,4,31,31,82,88
f_n4n_p1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.853919,0.06,0.05,0:00.12,90,129.92,140,55486041,15663393,lz4,4,31,31,82,88
f_n4n_p2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.84441,0.01,0.07,0:00.09,95,120.87,107,55486041,55487804,NONE,4,31,31,82,88
f_n4n_p2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.84441,0.18,0.05,0:00.25,96,111.21,271,55486041,18752560,blosc,4,31,31,82,88
f_n4n_p2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.84441,8.16,0.53,0:08.72,99,1039.75,8738,55486041,14651315,mafisc,4,31,31,82,88
f_n4n_p2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.84441,0.06,0.05,0:00.11,93,121.21,132,55486041,15663348,lz4,4,31,31,82,88
f_o2o_bac,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,24.866166,0.01,0.07,0:00.09,94,131.25,111,55486040,55487804,NONE,4,31,31,82,88
f_o2o_bac,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,24.866166,0.18,0.06,0:00.29,85,105.05,304,55486040,18154250,blosc,4,31,31,82,88
f_o2o_bac,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,24.866166,8.2,0.39,0:08.62,99,1063.85,8636,55486040,14139361,mafisc,4,31,31,82,88
f_o2o_bac,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,24.866166,0.05,0.05,0:00.43,26,103.49,448,55486040,15612882,lz4,4,31,31,82,88
f_o2o_brm,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,12.007699,0.02,0.07,0:00.10,95,137.26,110,55486040,55487804,NONE,4,31,31,82,88
f_o2o_brm,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,12.007699,0.12,0.05,0:00.30,57,107.55,319,55486040,7261349,blosc,4,31,31,82,88
f_o2o_brm,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,12.007699,3.49,0.49,0:04.10,96,587.56,4119,55486040,1362515,mafisc,4,31,31,82,88
f_o2o_brm,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,12.007699,0.03,0.04,0:00.08,91,106.72,182,55486040,2142084,lz4,4,31,31,82,88
f_o2o_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,27.949117,0.01,0.07,0:00.09,94,151.45,109,55486040,55487804,NONE,4,31,31,82,88
f_o2o_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,27.949117,0.19,0.05,0:00.29,84,106.04,302,55486040,18387674,blosc,4,31,31,82,88
f_o2o_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,27.949117,8.07,0.49,0:08.59,99,1049.41,8605,55486040,14294915,mafisc,4,31,31,82,88
f_o2o_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,27.949117,0.05,0.05,0:00.14,76,110.06,159,55486040,15616682,lz4,4,31,31,82,88
f_o2o_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.946804,0.01,0.06,0:00.09,93,128.45,102,55486040,55487804,NONE,4,31,31,82,88
f_o2o_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.946804,0.18,0.05,0:00.25,94,119.69,264,55486040,18280433,blosc,4,31,31,82,88
f_o2o_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.946804,8.73,0.55,0:09.30,99,1172.43,9319,55486040,14227521,mafisc,4,31,31,82,88
f_o2o_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.946804,0.06,0.06,0:00.13,93,112.68,149,55486040,15628506,lz4,4,31,31,82,88
f_o2o_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.861787,0.02,0.07,0:00.10,94,120.03,113,55486040,55487804,NONE,4,31,31,82,88
f_o2o_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.861787,0.18,0.05,0:00.26,93,111.77,273,55486040,18326055,blosc,4,31,31,82,88
f_o2o_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.861787,8.71,0.53,0:09.25,99,1167.35,9269,55486040,14231681,mafisc,4,31,31,82,88
f_o2o_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.861787,0.07,0.06,0:00.15,91,112.72,161,55486040,15626940,lz4,4,31,31,82,88
f_p1c_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,8.599395,0.01,0.07,0:00.09,93,116.2,107,55486041,55487804,NONE,4,31,31,82,88
f_p1c_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,8.599395,0.18,0.05,0:00.25,94,112.67,267,55486041,18544006,blosc,4,31,31,82,88
f_p1c_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,8.599395,8.18,0.49,0:08.69,99,1055.68,8705,55486041,14346851,mafisc,4,31,31,82,88
f_p1c_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,8.599395,0.06,0.06,0:00.13,94,117.64,148,55486041,15638316,lz4,4,31,31,82,88
f_p1c_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.51754,0.01,0.07,0:00.10,94,127.32,114,55486041,55487804,NONE,4,31,31,82,88
f_p1c_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.51754,0.17,0.07,0:00.26,93,118.41,277,55486041,18556261,blosc,4,31,31,82,88
f_p1c_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.51754,8.59,0.55,0:09.16,99,1167.35,9176,55486041,14353517,mafisc,4,31,31,82,88
f_p1c_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.51754,0.05,0.07,0:00.14,89,111.78,157,55486041,15638545,lz4,4,31,31,82,88
f_p1c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.00535,0,0.09,0:00.10,93,121.15,116,55486041,55487804,NONE,4,31,31,82,88
f_p1c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.00535,0.18,0.05,0:00.25,94,118.74,263,55486041,18707353,blosc,4,31,31,82,88
f_p1c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.00535,8.26,0.53,0:08.81,99,1050.58,8824,55486041,14614307,mafisc,4,31,31,82,88
f_p1c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.00535,0.07,0.05,0:00.13,92,121.62,148,55486041,15659510,lz4,4,31,31,82,88
f_p1c_o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,20.678022,0.01,0.08,0:00.10,94,119.87,111,55486040,55487804,NONE,4,31,31,82,88
f_p1c_o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,20.678022,0.18,0.07,0:00.27,93,113.97,285,55486040,18717210,blosc,4,31,31,82,88
f_p1c_o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,20.678022,8.62,0.51,0:09.15,99,1175.78,9164,55486040,14595551,mafisc,4,31,31,82,88
f_p1c_o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,20.678022,0.07,0.06,0:00.15,91,112.98,164,55486040,15659016,lz4,4,31,31,82,88
f_p1c_soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,5.089622,0.01,0.07,0:00.09,93,120.66,109,55486041,55487804,NONE,4,31,31,82,88
f_p1c_soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,5.089622,0.16,0.06,0:00.25,94,111.1,263,55486041,18721510,blosc,4,31,31,82,88
f_p1c_soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,5.089622,8.14,0.49,0:08.65,99,1040.11,8667,55486041,14617011,mafisc,4,31,31,82,88
f_p1c_soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,5.089622,0.04,0.08,0:00.13,94,112.63,148,55486041,15661734,lz4,4,31,31,82,88
f_p1c_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.01,0.08,0:00.10,94,120.5,113,55486041,55487804,NONE,4,31,31,82,88
f_p1c_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.09,0.06,0:00.17,90,108.16,190,55486041,5821960,blosc,4,31,31,82,88
f_p1c_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,3,0.35,0:03.37,99,464.92,3385,55486041,244905,mafisc,4,31,31,82,88
f_p1c_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.03,0.06,0:00.10,86,111.16,116,55486041,1404029,lz4,4,31,31,82,88
f_p1c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.175308,0.01,0.06,0:00.09,93,124.71,103,55486041,55487804,NONE,4,31,31,82,88
f_p1c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.175308,0.17,0.06,0:00.25,94,115.72,266,55486041,18703302,blosc,4,31,31,82,88
f_p1c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.175308,8.67,0.54,0:09.24,99,1169.84,9254,55486041,14465557,mafisc,4,31,31,82,88
f_p1c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.175308,0.06,0.07,0:00.14,93,123.72,157,55486041,15653953,lz4,4,31,31,82,88
f_p1n_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.298022,0.01,0.08,0:00.10,94,118.41,116,55486041,55487804,NONE,4,31,31,82,88
f_p1n_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.298022,0.17,0.07,0:00.26,93,115.61,278,55486041,18552057,blosc,4,31,31,82,88
f_p1n_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.298022,8.6,0.53,0:09.15,99,1160.2,9165,55486041,14356529,mafisc,4,31,31,82,88
f_p1n_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.298022,0.05,0.08,0:00.15,90,112.56,165,55486041,15642549,lz4,4,31,31,82,88
f_p1n_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.229063,0.02,0.07,0:00.09,93,116.57,110,55486041,55487804,NONE,4,31,31,82,88
f_p1n_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.229063,0.17,0.06,0:00.25,94,117.64,270,55486041,18555399,blosc,4,31,31,82,88
f_p1n_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.229063,8.26,0.57,0:08.85,99,1059.55,8869,55486041,14346095,mafisc,4,31,31,82,88
f_p1n_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.229063,0.05,0.08,0:00.14,93,108.2,158,55486041,15641388,lz4,4,31,31,82,88
f_p1n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.151751,0.02,0.07,0:00.10,94,128.38,111,55486041,55487804,NONE,4,31,31,82,88
f_p1n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.151751,0.17,0.06,0:00.25,92,115.08,267,55486041,18717982,blosc,4,31,31,82,88
f_p1n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.151751,8.32,0.54,0:08.89,99,1055.53,8903,55486041,14626451,mafisc,4,31,31,82,88
f_p1n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.151751,0.08,0.05,0:00.15,91,108.99,163,55486041,15660576,lz4,4,31,31,82,88
f_p1n_z1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0,0.08,0:00.10,94,113.86,113,55486041,55487804,NONE,4,31,31,82,88
f_p1n_z1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.1,0.05,0:00.17,93,112.55,187,55486041,5821960,blosc,4,31,31,82,88
f_p1n_z1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,2.99,0.36,0:03.38,99,472.26,3393,55486041,244905,mafisc,4,31,31,82,88
f_p1n_z1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.03,0.05,0:00.09,89,114.38,103,55486041,1404029,lz4,4,31,31,82,88
f_p1n_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.328348,0.02,0.07,0:00.10,94,120.27,116,55486041,55487804,NONE,4,31,31,82,88
f_p1n_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.328348,0.19,0.05,0:00.26,93,110.56,277,55486041,18691585,blosc,4,31,31,82,88
f_p1n_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.328348,8.57,0.53,0:09.12,99,1164.55,9138,55486041,14465025,mafisc,4,31,31,82,88
f_p1n_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.328348,0.06,0.07,0:00.15,92,110.36,163,55486041,15657101,lz4,4,31,31,82,88
f_p2c_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,6.994914,0.01,0.08,0:00.10,93,113.95,121,55486041,55487804,NONE,4,31,31,82,88
f_p2c_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,6.994914,0.19,0.05,0:00.25,94,113.66,264,55486041,18511139,blosc,4,31,31,82,88
f_p2c_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,6.994914,8.54,0.54,0:09.11,99,1170.89,9128,55486041,14323361,mafisc,4,31,31,82,88
f_p2c_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,6.994914,0.05,0.08,0:00.14,94,129.39,160,55486041,15634729,lz4,4,31,31,82,88
f_p2c_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.234397,0.02,0.08,0:00.68,14,121.27,710,55486041,55487804,NONE,4,31,31,82,88
f_p2c_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.234397,0.19,0.04,0:00.58,41,113.13,590,55486041,18511970,blosc,4,31,31,82,88
f_p2c_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.234397,8.51,0.44,0:08.97,99,1052.71,8993,55486041,14336085,mafisc,4,31,31,82,88
f_p2c_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.234397,0.05,0.09,0:00.20,73,106.06,215,55486041,15635866,lz4,4,31,31,82,88
f_p2c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.698309,0,0.08,0:00.10,94,139.58,111,55486041,55487804,NONE,4,31,31,82,88
f_p2c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.698309,0.16,0.07,0:00.25,92,117.41,269,55486041,18695914,blosc,4,31,31,82,88
f_p2c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.698309,8.39,0.5,0:08.92,99,1050.49,8938,55486041,14597783,mafisc,4,31,31,82,88
f_p2c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.698309,0.06,0.06,0:00.14,93,117.08,151,55486041,15652704,lz4,4,31,31,82,88
f_p2c_o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,14.99623,0.02,0.06,0:00.09,93,123.31,111,55486040,55487804,NONE,4,31,31,82,88
f_p2c_o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,14.99623,0.19,0.05,0:00.26,93,121.41,279,55486040,18692500,blosc,4,31,31,82,88
f_p2c_o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,14.99623,8.53,0.45,0:09.01,99,1043.39,9022,55486040,14590047,mafisc,4,31,31,82,88
f_p2c_o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,14.99623,0.05,0.08,0:00.15,91,111.63,162,55486040,15660602,lz4,4,31,31,82,88
f_p2c_soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.771623,0.01,0.08,0:00.10,94,136.12,116,55486041,55487804,NONE,4,31,31,82,88
f_p2c_soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.771623,0.18,0.05,0:00.25,94,118.25,276,55486041,18710722,blosc,4,31,31,82,88
f_p2c_soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.771623,8.25,0.58,0:08.86,99,1050.89,8881,55486041,14608967,mafisc,4,31,31,82,88
f_p2c_soc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.771623,0.05,0.08,0:00.15,92,120.23,165,55486041,15659579,lz4,4,31,31,82,88
f_p2c_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.87185,0.02,0.07,0:00.10,94,147.21,120,55486041,55487804,NONE,4,31,31,82,88
f_p2c_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.87185,0.17,0.06,0:00.26,92,131.98,278,55486041,18692534,blosc,4,31,31,82,88
f_p2c_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.87185,8.39,0.49,0:08.89,99,1075.22,8910,55486041,14462813,mafisc,4,31,31,82,88
f_p2c_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.87185,0.06,0.07,0:00.15,90,114.76,163,55486041,15652166,lz4,4,31,31,82,88
f_p2c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.02,0.07,0:00.09,92,140.96,108,55486041,55487804,NONE,4,31,31,82,88
f_p2c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.1,0.05,0:00.17,93,129,188,55486041,5821960,blosc,4,31,31,82,88
f_p2c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,3.05,0.33,0:03.40,99,473.9,3420,55486041,244905,mafisc,4,31,31,82,88
f_p2c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.03,0.05,0:00.10,90,128.89,113,55486041,1404029,lz4,4,31,31,82,88
f_p2n_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.055836,0.02,0.06,0:00.09,92,138.75,108,55486041,55487804,NONE,4,31,31,82,88
f_p2n_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.055836,0.18,0.06,0:00.27,93,121.5,284,55486041,18509418,blosc,4,31,31,82,88
f_p2n_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.055836,8.59,0.46,0:09.08,99,1174.33,9093,55486041,14335777,mafisc,4,31,31,82,88
f_p2n_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.055836,0.06,0.08,0:00.15,91,119.8,167,55486041,15634743,lz4,4,31,31,82,88
f_p2n_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.186324,0.01,0.07,0:00.10,93,148.93,114,55486041,55487804,NONE,4,31,31,82,88
f_p2n_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.186324,0.17,0.06,0:00.25,94,128.44,269,55486041,18503205,blosc,4,31,31,82,88
f_p2n_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.186324,8.26,0.53,0:08.82,99,1061.06,8839,55486041,14315419,mafisc,4,31,31,82,88
f_p2n_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.186324,0.06,0.06,0:00.18,76,117.14,192,55486041,15634959,lz4,4,31,31,82,88
f_p2n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.105405,0.02,0.07,0:00.10,93,134.51,115,55486041,55487804,NONE,4,31,31,82,88
