Variable_Name,Data_Type,Type_Precision,Storage_Size,Number_of_Elements,DataType_Size,Number_of_Attributes,Storage_Layout,Fill_Value_Definition,Fill_Value,Min_Value,Max_Value,User_Time,System_Time,Elapsed_Time,CPU_Usage,Energy_Joules,Nano_Seconds,FileSize_in_Folder_Before,FileSize_in_Folder_After,Compressor,Array_Dimension,DM1,DM2,DM3,DM4
lon,DOUBLE,64,1536,192,8,8,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,358.125,0.01,0,0:00.02,72,115.46,33,6757,8043,mafisc,1,192,,,
lon,DOUBLE,64,1536,192,8,8,H5D_CONTIGUOUS,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,358.125,0,0,0:00.02,59,114.1,38,6757,8043,lz4,1,192,,,
lsp,FLOAT,32,2063360,515840,4,7,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.016656,11.495805,0.01,0,0:00.02,75,125.91,34,2081812,2083444,NONE,3,124,2080,2,
lsp,FLOAT,32,2063360,515840,4,7,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.016656,11.495805,0.01,0.01,0:00.04,75,113.89,58,2081812,2083444,blosc,3,124,2080,2,
lsp,FLOAT,32,2063360,515840,4,7,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.016656,11.495805,0.73,0.01,0:00.75,98,114.75,769,2081812,1883650,mafisc,3,124,2080,2,
lsp,FLOAT,32,2063360,515840,4,7,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.016656,11.495805,0,0.01,0:00.03,78,113.92,42,2081812,2078611,lz4,3,124,2080,2,
nc2,FLOAT,32,0,2,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,-517.01416,-517.01416,0,0,0:00.01,71,134.46,24,1720,1802,NONE,1,2,,,
nc2,FLOAT,32,0,2,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,-517.01416,-517.01416,0,0.01,0:00.02,51,117.29,38,1720,1802,blosc,1,2,,,
nc2,FLOAT,32,0,2,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,-517.01416,-517.01416,0.01,0,0:00.01,62,117.4,25,1720,1827,mafisc,1,2,,,
nc2,FLOAT,32,0,2,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,-517.01416,-517.01416,0,0,0:00.02,52,119.72,34,1720,1856,lz4,1,2,,,
nhyi,FLOAT,32,0,48,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,0,0,0,0,0:00.01,69,120.98,22,1688,1770,NONE,1,48,,,
nhyi,FLOAT,32,0,48,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,0,0,0,0,0:00.02,58,112.55,34,1688,1770,blosc,1,48,,,
nhyi,FLOAT,32,0,48,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,0,0,0,0.01,0:00.02,63,113.58,32,1688,1795,mafisc,1,48,,,
nhyi,FLOAT,32,0,48,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,0,0,0,0.01,0:00.02,70,113.31,31,1688,1824,lz4,1,48,,,
nhym,FLOAT,32,0,47,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,0,0,0,0,0:00.01,75,127.98,26,1688,1770,NONE,1,47,,,
nhym,FLOAT,32,0,47,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,0,0,0,0.01,0:00.03,59,117.73,42,1688,1770,blosc,1,47,,,
nhym,FLOAT,32,0,47,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,0,0,0,0,0:00.01,73,116.6,29,1688,1795,mafisc,1,47,,,
nhym,FLOAT,32,0,47,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,0,0,0,0.01,0:00.02,60,111.86,34,1688,1824,lz4,1,47,,,
nsp,FLOAT,32,0,2080,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,-0.000171,-0.000171,0,0,0:00.01,75,122.87,25,1720,1802,NONE,1,2080,,,
nsp,FLOAT,32,0,2080,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,-0.000171,-0.000171,0,0.01,0:00.02,65,118.18,37,1720,1802,blosc,1,2080,,,
nsp,FLOAT,32,0,2080,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,-0.000171,-0.000171,0.01,0,0:00.02,56,113.83,33,1720,1827,mafisc,1,2080,,,
nsp,FLOAT,32,0,2080,4,4,H5D_CONTIGUOUS,H5D_FILL_VALUE_DEFAULT,0,-0.000171,-0.000171,0.01,0,0:00.02,71,115.94,31,1720,1856,lz4,1,2080,,,
q,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000584,0.024586,24.54,0.66,0:25.29,99,3019.65,25311,429707277,429708948,NONE,4,124,47,96,192
q,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000584,0.024586,26.72,0.6,0:27.36,99,3247.39,27380,429707277,316601444,blosc,4,124,47,96,192
q,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000584,0.024586,188.7,4.8,3:13.69,99,22703.7,193707,429707277,268167072,mafisc,4,124,47,96,192
q,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.000584,0.024586,24.68,0.72,0:25.42,99,3036.73,25446,429707277,424940117,lz4,4,124,47,96,192
qres,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,566.150574,0.01,0.01,0:00.03,84,124,50,9160671,9162356,NONE,3,124,96,192,
qres,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,566.150574,0.01,0.02,0:00.04,75,121.25,54,9160671,83206,blosc,3,124,96,192,
qres,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,566.150574,0.46,0.03,0:00.51,98,114.3,525,9160671,53496,mafisc,3,124,96,192,
qres,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,566.150574,0.02,0.01,0:00.03,81,115.1,49,9160671,68945,lz4,3,124,96,192,
qvi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.138974,70.526649,0.01,0.01,0:00.03,85,139.23,45,9160667,9162356,NONE,3,124,96,192,
qvi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.138974,70.526649,0.05,0.02,0:00.09,86,114.34,102,9160667,7289316,blosc,3,124,96,192,
qvi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.138974,70.526649,2.77,0.05,0:02.92,96,345.42,2939,9160667,6350882,mafisc,3,124,96,192,
qvi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.138974,70.526649,0.01,0.02,0:00.05,80,115.15,61,9160667,9199898,lz4,3,124,96,192,
relhum,FLOAT,32,429686784,107421696,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,24.53,0.59,0:25.14,99,3023.15,25171,429707234,429708948,NONE,4,124,47,96,192
relhum,FLOAT,32,429686784,107421696,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,26.56,0.59,0:27.18,99,3250.07,27197,429707234,337368778,blosc,4,124,47,96,192
relhum,FLOAT,32,429686784,107421696,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,204.19,4.84,3:29.22,99,24405.6,209239,429707234,288207012,mafisc,4,124,47,96,192
relhum,FLOAT,32,429686784,107421696,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,25.6,0.67,0:26.28,99,3142.74,26312,429707234,410631880,lz4,4,124,47,96,192
runoff,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.002106,0.01,0.01,0:00.03,85,117.64,45,9160662,9162356,NONE,3,124,96,192,
runoff,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.002106,0.04,0.01,0:00.07,86,119.17,84,9160662,2412548,blosc,3,124,96,192,
runoff,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.002106,1.17,0.04,0:01.24,98,228.27,1253,9160662,1883120,mafisc,3,124,96,192,
runoff,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.002106,0.01,0.02,0:00.04,85,113.59,58,9160662,2047492,lz4,3,124,96,192,
sd,FLOAT,32,96977920,24244480,4,8,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5E-06,6E-06,0.04,0.11,0:00.16,97,121.88,176,96998520,97000084,NONE,4,124,47,2080,2
sd,FLOAT,32,96977920,24244480,4,8,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5E-06,6E-06,0.53,0.12,0:00.66,97,111.44,692,96998520,97000084,blosc,4,124,47,2080,2
sd,FLOAT,32,96977920,24244480,4,8,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5E-06,6E-06,36.26,0.98,0:37.29,99,4471.09,37309,96998520,85741910,mafisc,4,124,47,2080,2
sd,FLOAT,32,96977920,24244480,4,8,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5E-06,6E-06,0.09,0.11,0:00.22,94,115.37,238,96998520,97057930,lz4,4,124,47,2080,2
seaice,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0,0.02,0:00.03,89,115.02,49,9160618,9162356,NONE,3,124,96,192,
seaice,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.02,0.02,0:00.06,81,111.06,72,9160618,1235666,blosc,3,124,96,192,
seaice,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.84,0.04,0:00.90,98,109.5,916,9160618,958808,mafisc,3,124,96,192,
seaice,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.03,0,0:00.04,83,116.96,53,9160618,1165254,lz4,3,124,96,192,
siced,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,2,0,0.02,0:00.03,86,137.41,47,9160637,9162356,NONE,3,124,96,192,
siced,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,2,0.02,0.01,0:00.05,71,117.09,64,9160637,230530,blosc,3,124,96,192,
siced,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,2,0.53,0.03,0:00.57,98,119.44,590,9160637,123076,mafisc,3,124,96,192,
siced,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,2,0.01,0.01,0:00.04,77,115.11,55,9160637,213463,lz4,3,124,96,192,
sicepdi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.020617,0,0.02,0:00.03,87,114.53,49,9160654,9162356,NONE,3,124,96,192,
sicepdi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.020617,0.02,0.01,0:00.04,75,114.34,57,9160654,71084,blosc,3,124,96,192,
sicepdi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.020617,0.46,0.03,0:00.50,98,120.17,516,9160654,46270,mafisc,3,124,96,192,
sicepdi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.020617,0,0.02,0:00.03,81,117.6,48,9160654,62338,lz4,3,124,96,192,
sicepdw,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.318769,0,0.02,0:00.03,86,114.37,49,9160654,9162356,NONE,3,124,96,192,
sicepdw,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.318769,0.01,0.02,0:00.05,74,113.58,61,9160654,95843,blosc,3,124,96,192,
sicepdw,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.318769,0.47,0.02,0:00.51,98,115.64,523,9160654,61094,mafisc,3,124,96,192,
sicepdw,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.318769,0.01,0.01,0:00.04,72,116.48,55,9160654,76453,lz4,3,124,96,192,
sicepres,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5080.67041,5028.304688,0.01,0.02,0:00.03,83,117.29,48,9160651,9162356,NONE,3,124,96,192,
sicepres,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5080.67041,5028.304688,0.02,0.01,0:00.05,82,112.74,68,9160651,813294,blosc,3,124,96,192,
sicepres,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5080.67041,5028.304688,0.68,0.03,0:00.72,98,113.76,737,9160651,373686,mafisc,3,124,96,192,
sicepres,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5080.67041,5028.304688,0.02,0.01,0:00.04,85,120.62,51,9160651,468019,lz4,3,124,96,192,
slm,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.01,0.01,0:00.03,86,130.48,46,9160624,9162356,NONE,3,124,96,192,
slm,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.02,0.02,0:00.06,76,113.25,69,9160624,630536,blosc,3,124,96,192,
slm,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.59,0.02,0:00.63,98,117.34,644,9160624,165116,mafisc,3,124,96,192,
slm,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.02,0.01,0:00.04,72,111.49,54,9160624,417628,lz4,3,124,96,192,
sn,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.949512,0.01,0.01,0:00.03,85,135.61,46,9160638,9162356,NONE,3,124,96,192,
sn,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.949512,0.02,0.02,0:00.05,82,114.38,69,9160638,1242472,blosc,3,124,96,192,
sn,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.949512,0.93,0.05,0:01.00,98,112.14,1012,9160638,1065162,mafisc,3,124,96,192,
sn,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.949512,0.01,0.02,0:00.04,83,114.75,54,9160638,1186016,lz4,3,124,96,192,
snacl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.001576,0.001125,0,0.02,0:00.03,85,122.43,46,9160662,9162356,NONE,3,124,96,192,
snacl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.001576,0.001125,0.04,0.01,0:00.07,80,113.29,86,9160662,2647313,blosc,3,124,96,192,
snacl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.001576,0.001125,1.27,0.01,0:01.29,99,235.91,1306,9160662,2161646,mafisc,3,124,96,192,
snacl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-0.001576,0.001125,0.03,0,0:00.04,83,111.43,61,9160662,2334437,lz4,3,124,96,192,
snc,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0,0,0.02,0:00.03,85,119.76,46,9160652,9162356,NONE,3,124,96,192,
snc,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0,0,0.02,0:00.04,77,110.21,54,9160652,66540,blosc,3,124,96,192,
snc,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0,0.45,0.04,0:00.50,97,115.55,516,9160652,44470,mafisc,3,124,96,192,
snc,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0,0.01,0.01,0:00.03,77,112.71,45,9160652,60196,lz4,3,124,96,192,
sni,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.5,0.01,0.01,0:00.03,86,134.6,48,9160659,9162356,NONE,3,124,96,192,
sni,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.5,0.02,0.01,0:00.06,75,123.37,72,9160659,1440882,blosc,3,124,96,192,
sni,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.5,1.04,0.04,0:01.09,99,228.66,1111,9160659,1262380,mafisc,3,124,96,192,
sni,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.5,0.01,0.02,0:00.04,73,114.89,56,9160659,1472066,lz4,3,124,96,192,
snifrac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0,0.02,0:00.03,85,137.17,44,9160622,9162356,NONE,3,124,96,192,
snifrac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.03,0,0:00.05,78,116.53,63,9160622,606592,blosc,3,124,96,192,
snifrac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.62,0.03,0:00.67,98,118.4,681,9160622,343824,mafisc,3,124,96,192,
snifrac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.01,0.01,0:00.04,82,117.06,51,9160622,477760,lz4,3,124,96,192,
snmel,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001606,0.01,0.01,0:00.03,89,113.15,49,9160644,9162356,NONE,3,124,96,192,
snmel,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001606,0.02,0.03,0:00.06,79,109.89,79,9160644,1589114,blosc,3,124,96,192,
snmel,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001606,0.92,0.04,0:00.97,99,118.43,990,9160644,1185034,mafisc,3,124,96,192,
snmel,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001606,0.01,0.01,0:00.04,73,117.38,57,9160644,1363847,lz4,3,124,96,192,
sofliac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,321.089996,0,0.02,0:00.03,85,133.22,46,9160649,9162356,NONE,3,124,96,192,
sofliac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,321.089996,0.01,0.02,0:00.05,80,118.38,63,9160649,481701,blosc,3,124,96,192,
sofliac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,321.089996,0.58,0.05,0:00.64,98,118.56,657,9160649,350422,mafisc,3,124,96,192,
sofliac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,321.089996,0.01,0.01,0:00.03,77,117.66,46,9160649,393839,lz4,3,124,96,192,
sofllac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,857.819397,0,0.02,0:00.03,86,141.14,49,9160650,9162356,NONE,3,124,96,192,
sofllac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,857.819397,0.03,0.02,0:00.07,80,117.75,81,9160650,2283231,blosc,3,124,96,192,
sofllac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,857.819397,1.31,0.05,0:01.38,99,236.04,1393,9160650,1934576,mafisc,3,124,96,192,
sofllac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,857.819397,0.01,0.02,0:00.04,77,113.6,61,9160650,2319057,lz4,3,124,96,192,
soflwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1002.38501,0.01,0.02,0:00.03,89,123.35,46,9160651,9162356,NONE,3,124,96,192,
soflwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1002.38501,0.05,0.01,0:00.08,88,110.59,91,9160651,4165679,blosc,3,124,96,192,
soflwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1002.38501,1.96,0.04,0:02.02,99,352.83,2037,9160651,3756804,mafisc,3,124,96,192,
soflwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1002.38501,0.01,0.02,0:00.05,88,120.67,62,9160651,4372121,lz4,3,124,96,192,
srad0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1202.641235,0.01,0.02,0:00.03,86,120.91,48,9160656,9162356,NONE,3,124,96,192,
srad0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1202.641235,0.05,0.01,0:00.08,83,120.27,99,9160656,5419736,blosc,3,124,96,192,
srad0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1202.641235,2.45,0.05,0:02.51,99,353.73,2526,9160656,4985258,mafisc,3,124,96,192,
srad0,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1202.641235,0.01,0.02,0:00.05,80,115.05,63,9160656,6357552,lz4,3,124,96,192,
srad0d,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1290.127563,0.01,0.02,0:00.03,88,119.44,46,9160661,9162356,NONE,3,124,96,192,
srad0d,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1290.127563,0.04,0.01,0:00.07,85,111.66,88,9160661,5192988,blosc,3,124,96,192,
srad0d,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1290.127563,1.95,0.04,0:02.00,99,242.25,2015,9160661,3403342,mafisc,3,124,96,192,
srad0d,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1290.127563,0.01,0.02,0:00.04,84,110.53,55,9160661,6357672,lz4,3,124,96,192,
srad0u,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-941.931274,0,0.01,0.01,0:00.03,85,120.29,46,9160659,9162356,NONE,3,124,96,192,
srad0u,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-941.931274,0,0.06,0.01,0:00.08,85,110.83,99,9160659,5527771,blosc,3,124,96,192,
srad0u,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-941.931274,0,2.44,0.04,0:02.50,99,350.41,2518,9160659,5061752,mafisc,3,124,96,192,
srad0u,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-941.931274,0,0.01,0.02,0:00.05,78,108.75,62,9160659,6356979,lz4,3,124,96,192,
